Location Code,Real Property Asset Name,Installation Name,Owned or Leased,GSA Region,Street Address,City,State,Zip Code,Latitude,Longitude,Building Rentable Square Feet,Available Square Feet,Construction Date,Congressional District,Congressional District Representative Name,Building Status,Real Property Asset Type,31-07-2025,Estimated Asset Value (USD),Missing Valuation
TX2081,CAPITAL OF TEXAS PLAZA,,L,7,9009 MOUNTAIN RIDGE DR,AUSTIN,TX,78759,30.38693,-97.753341,20288.0,,2000.0,4837,Lloyd Doggett,Active,BUILDING,660253.9489,13395232115.2832,False
TN0013,FRED D. THOMPSON U.S. COURTHOUSE & FEDERAL BUILDING,,F,4,719 CHURCH ST,NASHVILLE,TN,37203,36.16138,-86.783121,248220.52,,2022.0,4707,Mark Green,Active,BUILDING,659029.2102,163584573251.0333,False
VA0263,SKYLINE VI,,L,11,5109 LEESBURG PIKE,FALLS CHURCH,VA,22041,38.84355,-77.116891,104366.0,,2000.0,5108,Donald Beyer,Active,BUILDING,447343.0464,46687404380.5824,False
IL2548,SPRINGFIELD IL AGRICULTURE DEPT,,L,5,3500 WABASH AVE,SPRINGFIELD,IL,62711,39.757608,-89.717679,18693.0,,2000.0,1715,Mary Miller,Active,BUILDING,354625.4321,6629013202.245299,False
OK0074,LAWTON FEDERAL BLDG/COURTHOUSE,,F,7,410 SW 5TH ST,LAWTON,OK,73501,34.603188,-98.394932,24438.75,,1917.0,4004,Tom Cole,Active,BUILDING,109093.1401,2666099977.618875,False
VA0592,FEI STORAGE FACILITY,FED EXEC INSTITUTE,F,3,1301 EMMET ST N,CHARLOTTESVILLE,VA,22903,38.0544676,-78.497836,3134.65,,1993.0,5105,Bob Good,Active,BUILDING,537662.3289,1685383219.2863848,False
MI0501,HART-DOLE-INOUYE BLDG NO 1,HART-DOLE-INOUYE FEDERAL CENTER,F,5,50 WASHINGTON AVE N,BATTLE CREEK,MI,49037,42.32689,-85.188221,222366.52,,1928.0,2604,Bill Huizenga,Active,BUILDING,129279.1871,28747362943.85589,False
LA1506,924 KENNER AVE.,,L,7,924 KENNER AVE,KENNER,LA,70062,29.97984,-90.258711,9600.0,,2000.0,2202,Troy Carter,Active,BUILDING,225192.7638,2161850532.48,False
OR6702,MILLPOINT BUILDING 3000,,L,10,730 SW BONNETT WAY,BEND,OR,97702,44.0431181,-121.32385,5115.0,,2004.0,4105,Lori Chavez-DeRemer,Active,BUILDING,695683.2967,3558420062.6204996,False
WA8085,MELODY LANE,,L,10,215 MELODY LN,WENATCHEE,WA,98801,47.469987,-120.33672,31866.0,,2000.0,5308,Kim Schrier,Active,BUILDING,492161.8162,15683228435.0292,False
WV0152,NELSON TRUST WAREHSE,,L,3,715 13TH ST,HUNTINGTON,WV,25701,38.41726,-82.436231,14101.0,,2000.0,5401,Carol Miller,Active,BUILDING,149145.4166,2103099519.4766,False
NY6477,MABEYS SELF STORAGE,,L,2,9 MORRIS LN,CLIFTON PARK,NY,12065,42.82198,-73.762501,1150.0,,2000.0,3620,Paul Tonko,Active,BUILDING,472472.2033,543343033.795,False
MI1881,NPS VISITORS CENTER,,L,5,9922 W FRONT ST,EMPIRE,MI,49630,44.8111073,-86.056052,14412.0,,2000.0,2601,Jack Bergman,Active,BUILDING,621546.2798,8957724984.4776,False
CA8397,HUENEME ROAD INDUSTRIAL CENTER,,L,9,720 W HUENEME RD,OXNARD,CA,93033,34.1473931,-119.18474,3568.0,,2000.0,626,Julia Brownley,Active,BUILDING,701213.4293,2501929515.7423997,False
AZ8269,YUMA COMMERCE CENTER,,L,9,7016 E 30TH ST,YUMA,AZ,85365,32.6743,-114.51219,8747.0,,2007.0,409,Paul Gosar,Active,BUILDING,326899.159,2859386943.773,False
IL2643,IVANHOE WOODS CORPORATE CENTER,,L,5,505 WARRENVILLE RD,LISLE,IL,60532,41.80768,-88.060061,1520.0,,2000.0,1706,Sean Casten,Active,BUILDING,429013.6909,652100810.168,False
ME0844,"LPOE SECONDARY INSPECTION, VAN BUREN","LPOE, Van Buren",F,1,165 ACADIAN WAY,VAN BUREN,ME,4785,47.158888,-67.933397,13045.33,,2013.0,2302,Jared Golden,Active,BUILDING,124161.5701,1619728655.2726328,False
MI2140,PELLSTON REGIONAL AIRPORT,,L,5,1393 N US HIGHWAY 31,PELLSTON,MI,49769,45.5717348,-84.783852,763.0,,2000.0,2601,Jack Bergman,Active,BUILDING,232122.8468,177109732.1084,False
AK3414,3000 C STREET,,L,10,3000 C ST,ANCHORAGE,AK,99503,61.1930468,-149.88742,14805.0,,2000.0,200,Mary Peltola,Active,BUILDING,323156.5716,4784333042.538,False
ID4422,GALA BUILDING,,L,10,2321 E GALA ST,MERIDIAN,ID,83642,43.588926,-116.36528,1285.0,,2000.0,1601,Russ Fulcher,Active,BUILDING,532500.582,684263247.8700001,False
FL2476,MODIS BUILDING,,L,4,1 INDEPENDENT DR,JACKSONVILLE,FL,32202,30.32548,-81.658451,109011.0,,2000.0,1204,Aaron Bean,Active,BUILDING,168629.7575,18382498494.8325,False
TN2184,3602 AUSTIN PEAY HWY.,,L,4,3602 AUSTIN PEAY HWY,MEMPHIS,TN,38128,35.2234,-89.906091,12545.0,,2000.0,4709,Steve Cohen,Active,BUILDING,147006.068,1844191123.06,False
TX0892,FED CTR SHED 53 VEHICLE STOR,FORT WORTH FED CTR,F,7,501 W FELIX ST,FORT WORTH,TX,76115,32.67578,-97.329281,5427.55,,1943.0,4833,Marc Veasey,Active,BUILDING,182989.3236,993183703.3051801,False
SC1055,"USCIS BUILDING, CHARLESTON, SC",,L,4,1821 SAM RITTENBERG BLVD,CHARLESTON,SC,29407,32.800272,-80.019668,16713.0,,2000.0,4506,James Clyburn,Active,BUILDING,536473.6764,8966084553.6732,False
GA1158,"RHODES BUILDING, ATLANTA, GA",,L,4,3005 CHAMBLEE TUCKER RD,ATLANTA,GA,30341,33.878749,-84.267266,113607.0,,2020.0,1304,Henry Johnson,Active,BUILDING,513604.2008,58349032440.2856,False
NV8229,CREEKSIDE CORPORATE CENTER II,,L,9,980 SANDHILL RD,RENO,NV,89521,39.44398,-119.75129,20518.0,,2005.0,3202,Mark Amodei,Active,BUILDING,700553.5607,14373957958.4426,False
NC2431,PROBATION BUILDING,,L,4,509 BROAD ST,NEW BERN,NC,28560,35.10827,-77.041941,2441.0,,2020.0,3703,Gregory Murphy,Active,BUILDING,267497.5717,652961572.5196999,False
OH2001,GRANT WASHINGTON BLG,,L,5,441 WOLF LEDGES PKWY,AKRON,OH,44311,41.07161,-81.519621,3756.0,,2000.0,3913,Emilia Sykes,Active,BUILDING,77664.6939,291708590.2884,False
GA2269,VALDOSTA REGIONAL AIRPORT,,L,4,1750 AIRPORT RD,VALDOSTA,GA,31601,30.7938029,-83.280888,669.0,,2000.0,1308,Austin Scott,Active,BUILDING,119463.0615,79920788.1435,False
NM0083,USBS COLUMBUS POV SECONDARY INSPECTION,USBS COLUMBUS,F,7,STATE HIGHWAY 11 MILE MARKER 0,COLUMBUS,NM,88029,31.831665,-107.63875,5476.0,,2018.0,3502,Gabe Vasquez,Active,BUILDING,,,True
KY3009,"SOCIAL SECURITY ADMINISTRATION, RICHMOND, KY",,L,4,1060 GIBSON BAY DR,RICHMOND,KY,40475,37.73829,-84.266641,7189.0,,2000.0,2106,Andy Barr,Active,BUILDING,293229.9244,2108029926.5116,False
VA1580,COMMERCE EXECUTIVE V,,L,11,11440 COMMERCE PARK DR,RESTON,VA,20191,38.94695,-77.341441,20385.0,,1989.0,5111,Gerald Connolly,Active,BUILDING,636865.2374,12982497864.399,False
MI2187,CHESTERFIELD TWP MI SSA BUILDING,,L,5,26200 21 MILE RD,CHESTERFIELD TOWNSHIP,MI,48051,42.64455,-82.844581,9603.0,,2000.0,2609,Lisa McClain,Active,BUILDING,311615.4149,2992442829.2847,False
MI0072,FOB US POST OFF CTHS,,F,5,410 W MICHIGAN AVE,KALAMAZOO,MI,49007,42.2916512,-85.587597,62249.39,,1939.0,2604,Bill Huizenga,Active,BUILDING,120671.73,7511741582.7446995,False
MI2072,EYDE PARKWAY,,L,5,2911 EYDE PKY,EAST LANSING,MI,48823,42.7167799,-84.455321,9195.0,,2000.0,2607,Elissa Slotkin,Active,BUILDING,320581.3679,2947745677.8405,False
MD1819,12101 -12119 INDIAN CREEK CT,,L,11,12101 INDIAN CREEK CT,BELTSVILLE,MD,20705,39.05662,-76.896551,24083.0,,2000.0,2404,Glenn Ivey,Active,BUILDING,468663.908,11286832896.364,False
MS2243,LAUREL SSA BUILDING,,L,4,3210 HIGHWAY 15 NORTH,LAUREL,MS,39440,31.730308,-89.147013,8876.0,,2011.0,2803,Michael Guest,Active,BUILDING,113017.8778,1003146683.3528,False
MT5639,GRANITE TOWER - BILLINGS- PDG,,L,8,222 N 32ND ST,BILLINGS,MT,59101,45.7813423,-108.5122724,3577.0,,2000.0,3002,Matthew Rosendale,Active,BUILDING,329571.4039,1178876911.7503,False
PA0826,303 CAYUGA AVENUE,,L,3,303 CAYUGA AVE,ALTOONA,PA,16602,40.4920035,-78.402647,13180.0,,2008.0,4213,John Joyce,Active,BUILDING,138301.8461,1822818331.598,False
FL3183,SW 120TH ST BLDG,,L,4,14675 SW 120TH ST,MIAMI,FL,33186,25.65676,-80.41914,45911.0,,2008.0,1228,Carlos Gimenez,Active,BUILDING,526405.82,24167817602.019997,False
IL2233,CHICAGO IL CITIGROUP CENTER,,L,5,500 W MADISON ST,CHICAGO,IL,60661,41.88235,-87.640471,16352.0,,2000.0,1707,Danny Davis,Active,BUILDING,337222.0422,5514254834.0544,False
AZ8490,CASA GRANDE PROFESSIONAL CENTER,,L,9,440 N CAMINO MERCADO,CASA GRANDE,AZ,85122,32.877405,-111.69023,6457.0,,2000.0,406,Juan Ciscomani,Active,BUILDING,312222.6137,2016021416.6608999,False
WV0222,FB & US CH ANNEX,,F,3,1125 CHAPLINE ST,WHEELING,WV,26003,40.0685191,-80.7216,79971.75,,2004.0,5402,Alexander Mooney,Active,BUILDING,157176.4327,12569674381.776226,False
FL1194,"AMMAN BUILDING, FORT LAUDERDALE, FL",,L,4,2550 EISENHOWER BLVD,FORT LAUDERDALE,FL,33316,26.091582,-80.124431,212.0,,2000.0,1225,Debbie Wasserman Schultz,Active,BUILDING,713989.7287,151365822.4844,False
WA8107,VANCOUVER PLAZA,,L,10,8008 NE FOURTH PLAIN BLVD,VANCOUVER,WA,98662,45.6481116,-122.5903988,920.0,,2024.0,5303,Marie Perez,Active,BUILDING,485914.5384,447041375.328,False
OH2418,BEACHWOOD OH SSA,,L,5,3591 PARK EAST DR,BEACHWOOD,OH,44122,41.46309,-81.493171,9379.0,,2000.0,3911,Shontel Brown,Active,BUILDING,373493.2109,3502992825.0311003,False
MD0511,SYMPHONY CENTER,,L,3,1010 PARK AVE,BALTIMORE,MD,21201,39.3041921,-76.620022,41510.0,,2001.0,2407,Kweisi Mfume,Active,BUILDING,222816.983,9249132964.33,False
NJ5116,532 FELLOWSHIP ROAD,,L,3,532 FELLOWSHIP RD,MT LAUREL,NJ,8054,39.9341795,-74.958504,27894.0,,2000.0,3403,Andy Kim,Active,BUILDING,399281.1931,11137549600.3314,False
OR6727,CURTIS BUILDING,,L,10,17925 SE DIVISION ST,PORTLAND,OR,97236,45.504921,-122.47845,12089.0,,2011.0,4103,Earl Blumenauer,Active,BUILDING,438683.6402,5303246526.3778,False
TX2614,1680 LAKE FRONT CIRCLE,,L,7,1680 LAKE FRONT CIR,SPRING,TX,77380,30.171132,-95.463401,9999.0,,2000.0,4802,Dan Crenshaw,Active,BUILDING,400887.8311,4008477423.1689,False
TN2283,4700 RUTLEDGE PIKE,,L,4,4700 RUTLEDGE PIKE,KNOXVILLE,TN,37914,36.01274,-83.866911,2969.0,,2009.0,4702,Tim Burchett,Active,BUILDING,255098.7625,757388225.8625001,False
TX0824,FED CTR BLDG 41 N GUARD HOUSE,FORT WORTH FED CTR,F,7,501 W FELIX ST,FORT WORTH,TX,76115,32.67578,-97.329281,369.23,,1942.0,4833,Marc Veasey,Active,BUILDING,182989.3236,67565147.952828,False
TX2285,ONE SHORELINE PLAZA,,L,7,800 N SHORELINE BLVD,CORPUS CHRISTI,TX,78401,27.7985803,-97.391322,24498.0,,2000.0,4827,Michael Cloud,Active,BUILDING,97726.56492,2394105387.41016,False
CA8509,1693 CRUICKSHANK DR.,,L,9,1693 CRUICKSHANK DR,EL CENTRO,CA,92243,32.8146643,-115.5730231,9421.0,,2024.0,625,Raul Ruiz,Active,BUILDING,373150.4812,3515450683.3852,False
CO0662,DFC BLDG 64A,DENVER FEDERAL CENTER,F,8,W 6TH AVE & KIPLING ST,LAKEWOOD,CO,80225,39.71786,-105.121,3774.42,,1998.0,807,Brittany Pettersen,Active,BUILDING,,,True
WA8086,WENATCHEE CITY HALL,,L,10,301 YAKIMA ST,WENATCHEE,WA,98801,47.420559,-120.31193,964.0,,2000.0,5308,Kim Schrier,Active,BUILDING,492161.8162,474443990.8168,False
MI3001,SSA NE GRAND RAPIDS SERVICE CE,,L,5,3045 KNAPP ST NE,GRAND RAPIDS,MI,49525,42.99952,-85.594671,18070.0,,2011.0,2603,Hillary Scholten,Active,BUILDING,376912.4445,6810807872.115,False
AZ8031,4370 S FREMONT AVE,,L,9,4370 S FREMONT AVE,TUCSON,AZ,85714,32.1727,-110.95565,16093.0,,1980.0,407,Raul Grijalva,Active,BUILDING,239134.8477,3848397104.0361004,False
MD0816,FRC BLDG 62 LAB,WHITE OAK FED RS CENTER,F,11,"10903 NEW HAMPSHIRE AVE, BLDG 62",SILVER SPRING,MD,20993,39.0374074,-76.983202,136633.54,,2007.0,2408,Jamie Raskin,Active,BUILDING,,,True
DC0432,ONE LAFAYETTE CTR,,L,11,1120 20TH ST NW,WASHINGTON,DC,20036,38.90459,-77.045381,36035.0,,2000.0,1198,Eleanor Norton,Active,BUILDING,384636.7582,13860385581.737,False
NH0033,SSA - LITTLETON,,F,1,MAIN STREET,LITTLETON,NH,3561,44.307708,-71.777907,4773.65,,1969.0,3302,Ann Kuster,Active,BUILDING,369046.2072,1761697427.00028,False
LA1327,EF HUNTER COURTHOUSE,,L,7,611 BROAD ST,LAKE CHARLES,LA,70601,30.22881,-93.211821,56920.0,,2000.0,2203,Clay Higgins,Active,BUILDING,106428.335,6057900828.200001,False
CA6708,THE LAKES W. COVINA,,L,9,1050 LAKES DR,WEST COVINA,CA,91790,34.07145,-117.92285,22034.0,,1989.0,631,Grace Napolitano,Active,BUILDING,829706.3843,18281750471.666203,False
MI3095,BROOKRIDGE BUILDING,,L,5,1350 E MAIN ST,OWOSSO,MI,48867,42.99727,-84.145701,4213.0,,2000.0,2607,Elissa Slotkin,Active,BUILDING,181894.4384,766321268.9792,False
MO0127,RICHARD BOLLING FEDERAL BUILDING,,F,6,601 E 12TH ST,KANSAS CITY,MO,64106,39.09904,-94.576271,1017984.62,,1966.0,2905,Emanuel Cleaver,Active,BUILDING,220554.8577,224521453004.88858,False
MN0085,BAUDETTE MN USPS BLDG,,L,5,219 1ST AVE NW,BAUDETTE,MN,56623,48.7136849,-94.601701,4433.43,,1965.0,2708,Pete Stauber,Active,BUILDING,221490.2342,981961449.0093061,False
CA7159,CENTRE POINT PLAZA,,L,9,26415 CARL BOYER DR,SANTA CLARITA,CA,91350,34.41308,-118.50436,9583.0,,2000.0,627,Mike Garcia,Active,BUILDING,824348.0177,7899727053.6191,False
WV0053,U.S. COURTHOUSE MARTINSBURG,,F,3,217 W KING ST,MARTINSBURG,WV,25401,39.45621,-77.966201,57885.18,,1961.0,5402,Alexander Mooney,Active,BUILDING,246770.615,14284361467.985699,False
TX2553,MCCOMBS PLAZA,,L,7,755 E. MULBERRY,SAN ANTONIO,TX,78212,29.4566771,-98.480415,3684.0,,2000.0,4835,Greg Casar,Active,BUILDING,286431.3665,1055213154.186,False
NY7581,4941 BROADWAY,,L,2,4941 BROADWAY,NEW YORK,NY,10034,40.86804,-73.921081,15264.0,,2014.0,3613,Adriano Espaillat,Active,BUILDING,456405.3387,6966571089.9168005,False
DC0697,DOT HQ EAST BUILDING,,F,11,1201 4TH ST SE,WASHINGTON,DC,20003,38.8759115,-77.0012794,606835.92,,2019.0,1198,Eleanor Norton,Active,BUILDING,833894.7403,506037281913.1116,False
AK3317,"ATRIUM BUILDING - PALMER, AK",,L,10,800 E PALMER-WASILLA HWY,PALMER,AK,99645,61.599158,-149.12896,19716.0,,2000.0,200,Mary Peltola,Active,BUILDING,422223.313,8324554839.108001,False
VT0756,"LPOE, NORTH TROY","LPOE, North Troy",F,1,807 VERMONT ROUTE 243,NORTH TROY,VT,5859,45.00542,-72.41528,7436.92,,2005.0,5000,Becca Balint,Active,BUILDING,352383.3378,2620646692.5515757,False
AS7914,LETIATASI BUILDING,,L,9,1138 AUTAPINI,PAGO PAGO,AS,96799,-14.291235,-170.70985,7630.0,,2000.0,6098,Aumua Amata Radewagen,Active,BUILDING,,,True
FL3303,SSA VERO BEACH BUILDING,,L,4,724 20TH ST,VERO BEACH,FL,32960,27.6380278,-80.387613,5809.0,,2009.0,1208,Bill Posey,Active,BUILDING,280306.5028,1628300474.7652001,False
AL0077,COMBINED PARKING FAC,FEDERAL BLDG,F,4,167 ST LOUIS ST,MOBILE,AL,36602,30.6941989,-88.04327,3584.46,,1974.0,101,Jerry Carl,Active,STRUCTURE,328800.9498,1178573852.520108,False
IL2426,WAUKEGAN IL SOCIAL SECURITY ADMINISTRATION,,L,5,1930 N LEWIS AVE,WAUKEGAN,IL,60087,42.387624,-87.855876,12650.0,,2000.0,1710,Bradley Schneider,Active,BUILDING,255665.6449,3234170407.985,False
SC2136,WESTPARK CENTER BUILDING,,L,4,107 WESTPARK BLVD,COLUMBIA,SC,29210,34.06168,-81.134211,11968.0,,2000.0,4502,Joe Wilson,Active,BUILDING,198564.486,2376419768.448,False
FL3248,CBP STATION,,L,4,1800 NE 7TH AVE,DANIA BEACH,FL,33004,26.072082,-80.130533,33040.0,,2008.0,1225,Debbie Wasserman Schultz,Active,BUILDING,335343.4565,11079747802.759998,False
MD0346,D2-FEED MIXING,FDA-CVM LABORATORY,F,11,8501M MUIRKIRK RD,LAUREL,MD,20708,39.055894,-76.859554,7835.72,,1996.0,2404,Glenn Ivey,Active,BUILDING,494902.6304,3877918439.0778885,False
AK3385,"BAKER BUILDING - KOTZEBUE, AK",,L,10,241 5TH AVENUE,KOTZEBUE,AK,99752,66.8930901,-162.59774,842.0,,2000.0,200,Mary Peltola,Active,BUILDING,,,True
MO1812,1010 MARKET,,L,6,1010 MARKET ST,ST. LOUIS,MO,63101,38.62683,-90.196341,23049.0,,2000.0,2901,Cori Bush,Active,BUILDING,193841.2337,4467846595.5513,False
KS1618,BANK OF AMERICA CENTER,,L,6,100 N BROADWAY ST,WICHITA,KS,67202,37.68669,-97.334941,11904.8,,2000.0,2004,Ron Estes,Active,BUILDING,282260.7101,3360257301.59848,False
TX0545,USBS LOS TOMATES BROWNSVILLE TABC BOOTH,USBS LOS TOMATES BROWNSVILLE,F,7,3300 S. EXPRESSWAY 77/83,BROWNSVILLE,TX,78521,25.889873,-97.475397,78.71,,1999.0,4834,Vicente Gonzalez,Active,BUILDING,167400.7779,13176115.228508998,False
MN1744,227 W. 1ST STREET,,L,5,227 W 1ST ST,DULUTH,MN,55802,46.785033,-92.102967,3204.0,,2000.0,2708,Pete Stauber,Active,BUILDING,460913.7772,1476767742.1488001,False
VA3056,NORTH RUN V,,L,3,1632 E PARHAM RD,HENRICO,VA,23228,37.639368,-77.473125,2743.0,,2000.0,5104,Jennifer McClellan,Active,BUILDING,329726.6559,904440217.1337,False
AR1291,2840 I-55 NORTH,,L,7,2840 I-55 NORTH,MARION,AR,72364,35.2082487,-90.205672,3450.0,,2008.0,501,Eric Crawford,Active,BUILDING,230826.7066,796352137.77,False
TX0831,DEL RIO PROBATION BLDG,BPSH DEL RIO,F,7,700 QUALIA DR,DEL RIO,TX,78840,29.340505,-100.90358,7421.09,,1964.0,4823,Tony Gonzales,Active,BUILDING,212708.1422,1578526266.9989982,False
MT0055,TURNER POE - MAIN PORT BUILDING,BORDER STATION FACIL,F,8,41725 TURNER RD,TURNER,MT,59542,48.9989674,-108.3893136,5376.61,,1992.0,3002,Matthew Rosendale,Active,BUILDING,,,True
IA1473,WATERLOO REGIONAL AIRPORT,,L,6,2790 LIVINGSTON LN,WATERLOO,IA,50703,42.5508658,-92.395072,1083.0,,2000.0,1902,Ashley Hinson,Active,BUILDING,98751.12244,106947465.60252,False
NJ4525,"MARLTON EXECUTIVE PARK,BLDG II",,L,3,2 EXECUTIVE DR,MARLTON,NJ,8053,39.8701234,-74.9237688,5589.0,,2000.0,3403,Andy Kim,Active,BUILDING,496866.4674,2776986686.2986,False
IN1716,AUBURN IN SSA BUILDING,,L,5,1240 S GRANDSTAFF DR,AUBURN,IN,46706,41.35889,-85.070051,6233.0,,2000.0,1803,Jim Banks,Active,BUILDING,271474.185,1692098595.105,False
NY6041,CAV BLDG,,L,2,55 W 125TH ST,NEW YORK,NY,10027,40.80753,-73.944111,9789.0,,2000.0,3613,Adriano Espaillat,Active,BUILDING,818083.4883,8008219266.968699,False
PA0745,PENN OFFICE BUILDING,,L,3,4314 OLD WILLIAM PENN HWY,MONROEVILLE,PA,15146,40.44212,-79.775921,8059.18,,2000.0,4212,Summer Lee,Active,BUILDING,232822.8343,1876361129.733874,False
AR1125,AIR CARGO BLDG,,L,7,1001 TEMPLE ST,LITTLE ROCK,AR,72202,34.7345443,-92.216453,1374.0,,2000.0,502,J. Hill,Active,BUILDING,144799.3318,198954281.8932,False
MO2068,11180 NW PRAIRIE VIEW ROAD,,L,6,11180 NW PRAIRIE VIEW RD,KANSAS CITY,MO,64153,39.2935709,-94.684699,136910.0,,2024.0,2906,Sam Graves,Active,BUILDING,371088.8423,50805773399.293,False
FL3206,SOUTHERN CORPORATE CENTER,,L,4,12900 SW 128TH ST,MIAMI,FL,33186,25.64827,-80.403411,7371.0,,2000.0,1228,Carlos Gimenez,Active,BUILDING,526405.82,3880137299.22,False
VT0757,"LPOE SECONDARY INSPECTION, NORTH TROY","LPOE, North Troy",F,1,807 VERMONT ROUTE 243,NORTH TROY,VT,5859,45.006335,-72.415758,1021.58,,2005.0,5000,Becca Balint,Active,BUILDING,352383.3378,359987770.229724,False
AZ6769,BLM NAT'L TRAIN CTR,,L,9,9828 N 31ST AVE,PHOENIX,AZ,85051,33.57539,-112.12704,72465.0,,1998.0,408,Debbie Lesko,Active,BUILDING,349191.1177,25304134344.1305,False
AZ7638,EASTGATE BUSINESS PARK,,L,9,702 W JEROME AVE,MESA,AZ,85210,33.381774,-111.84634,23084.0,,2005.0,404,Greg Stanton,Active,BUILDING,368730.5696,8511776468.6463995,False
SC2051,"CORPORATE PLAZA, GREENVILLE, SC",,L,4,403 WOODS LAKE RD,GREENVILLE,SC,29607,34.85417,-82.341451,7504.0,,2000.0,4504,William Timmons,Active,BUILDING,374993.1336,2813948474.5344,False
TX2538,SAN ANTONIO INTL AIRPORT,,L,7,9800 AIRPORT BLVD,SAN ANTONIO,TX,78216,29.5271663,-98.472779,7244.0,,2000.0,4821,Chip Roy,Active,BUILDING,295560.8677,2141042925.6188,False
FL1138,BAYBORO STATION,,L,4,263 13TH AVE S,SAINT PETERSBURG,FL,33701,27.75806,-82.636281,68503.0,,2000.0,1214,Kathy Castor,Active,BUILDING,687797.518,47116193375.554,False
VT0057,"LPOE, HIGHGATE SPRINGS",LPOE Highgate Spring,F,1,482 WELCOME CENTER ROAD,HIGHGATE SPRINGS,VT,5460,44.9742,-73.105218,21943.31,,1997.0,5000,Becca Balint,Active,BUILDING,,,True
CA6242,11075 BLACK MARBLE WAY,,L,9,11075 BLACK MARBLE WAY,REDDING,CA,96003,40.60939,-122.36911,2076.0,,2000.0,601,Doug LaMalfa,Active,BUILDING,408881.3448,848837671.8048,False
TX2526,14925 KINGSPORT DRIVE,,L,7,14925 KINGSPORT RD,FORT WORTH,TX,76155,32.834007,-97.039746,79122.0,,2000.0,4833,Marc Veasey,Active,BUILDING,,,True
IN1816,INDIANAPOLIS IN (4330 S HIGH SCHOOL RD) GABRIEL IND PARK,,L,5,4330 S HIGH SCHOOL RD,INDIANAPOLIS,IN,46241,39.69992,-86.268971,4207.0,,2000.0,1806,Greg Pence,Active,BUILDING,157577.9918,662930611.5026,False
CA8222,EUREKA WATER RESOURCES OFFICE,,L,9,716 W CEDAR ST,EUREKA,CA,95501,40.7954,-124.17856,3034.0,,2005.0,602,Jared Huffman,Active,BUILDING,396090.8278,1201739571.5452,False
IL2665,COMAR II,,L,5,17W635 BUTTERFIELD RD,OAKBROOK TERRACE,IL,60181,41.850636,-87.973665,7105.0,,2000.0,1706,Sean Casten,Active,BUILDING,360789.6066,2563410154.893,False
TX0312,USBS B&M BROWNSVILLE ADMINISTRATION BUILDING,USBS B&M BROWNSVILLE,F,7,1300 MEXICO BLVD,BROWNSVILLE,TX,78520,25.893661,-97.50505,12039.43,,1991.0,4834,Vicente Gonzalez,Active,BUILDING,184990.8481,2227184366.3405833,False
DC0522,EPA WEST,ICC-LABOR COMPLEX,F,11,1301 CONSTITUTION AVE NW,WASHINGTON,DC,20004,38.89272,-77.030351,413494.48,,1934.0,1198,Eleanor Norton,Active,BUILDING,443126.9805,183230560375.81763,False
MI3051,ROMULUS MI (11200 METRO AIRPORT CENTER DR) METRO APT CENTER,,L,5,11200 METRO AIRPORT CENTER DR,ROMULUS,MI,48174,42.2210225,-83.380394,5090.0,,1989.0,2613,Shri Thanedar,Active,BUILDING,222338.0799,1131700826.691,False
FL1404,HIGHWOODS BAY CENTER,,L,4,5426 BAY CENTER DR,TAMPA,FL,33609,27.9437,-82.537731,1438.0,,2000.0,1214,Kathy Castor,Active,BUILDING,616865.6244,887052767.8872,False
LA0098,TOM STAGG UNITED STATES COURTHOUSE,,F,7,300 FANNIN ST,SHREVEPORT,LA,71101,32.5159211,-93.750206,200619.1,,1993.0,2204,Mike Johnson,Active,BUILDING,45979.76134,9224418338.245594,False
AZ8045,WEST AMERICAN AVENUE,,L,9,1605 W AMERICAN AVE,ORACLE,AZ,85623,32.618043,-110.7909,3973.0,,1998.0,406,Juan Ciscomani,Active,BUILDING,529750.4037,2104698353.9001,False
NY7359,1510 HYLAN BOULEVARD,,L,2,1510 HYLAN BLVD,STATEN ISLAND,NY,10305,40.59128,-74.087181,8572.0,,2000.0,3611,Nicole Malliotakis,Active,BUILDING,705781.991,6049963226.852,False
MO2054,66 HWY 142 POPLAR BLUFF,,L,6,HIGHWAY 142,POPLAR BLUFF,MO,63901,36.680034,-90.41913,7054.0,,2000.0,2908,Jason Smith,Active,BUILDING,163777.2077,1155284423.1158,False
TX0693,USBS GATEWAY BROWNSVILLE IMPORT DOCK,USBS GATEWAY BROWNSVILLE,F,7,1500 E ELIZABETH ST,BROWNSVILLE,TX,78520,25.91985,-97.517691,27595.47,,1969.0,4834,Vicente Gonzalez,Active,STRUCTURE,184990.8481,5104909399.018107,False
WA7993,SPOKANE MEPS BUILDING,,L,10,8510 US-2,SPOKANE,WA,99224,47.6460378,-117.53166,20328.0,,2010.0,5305,Cathy Rodgers,Active,BUILDING,527589.0092,10724829379.0176,False
TX2577,19241 DAVID MEMORIAL DRIVE,,L,7,19241 DAVID MEMORIAL DR,SHENANDOAH,TX,77385,30.18222,-95.447851,16853.0,,2000.0,4802,Dan Crenshaw,Active,BUILDING,350624.3511,5909072189.088301,False
NC2352,TWO HANOVER SQUARE BLDG,,L,4,434 FAYETTEVILLE ST,RALEIGH,NC,27601,35.77439,-78.640051,19575.0,,2000.0,3702,Deborah Ross,Active,BUILDING,522400.9595,10225998782.2125,False
